ano,sigla_uf,id_municipio,rede,tipo_localizacao,quantidade_alunos_inse,inse,percentual_nivel_1,percentual_nivel_2,percentual_nivel_3,percentual_nivel_4,percentual_nivel_5,percentual_nivel_6,percentual_nivel_7,percentual_nivel_8
2019,MG,3110806,5,0,146,4.33,1.47,33.12,24.94,18.99,10.77,10.04,0.66,0
2019,MG,3110806,5,1,146,4.33,1.47,33.12,24.94,18.99,10.77,10.04,0.66,0
2019,MG,3110806,6,0,146,4.33,1.47,33.12,24.94,18.99,10.77,10.04,0.66,0
2019,MG,3110806,6,1,146,4.33,1.47,33.12,24.94,18.99,10.77,10.04,0.66,0
2019,MG,3110905,3,0,122,4.9952,0,8.09,15.88,25.07,28.63,14.02,8.3,0
2019,MG,3110905,3,1,122,4.9952,0,8.09,15.88,25.07,28.63,14.02,8.3,0
2019,MG,3111002,0,2,60,4.9199,0,10.46,16.67,24.43,26.55,12.99,8.89,0
2019,MG,3111002,3,2,60,4.9199,0,10.46,16.67,24.43,26.55,12.99,8.89,0
2019,MG,3111002,5,2,60,4.9199,0,10.46,16.67,24.43,26.55,12.99,8.89,0
2019,MG,3111002,6,2,60,4.9199,0,10.46,16.67,24.43,26.55,12.99,8.89,0
2019,MG,3111101,0,2,12,5.0108,0,0,16.67,33.33,41.67,0,8.33,0
2019,MG,3111101,3,0,147,4.9764,0,6.17,16.28,33.39,23.88,14.08,6.2,0
2019,MG,3111101,3,1,135,4.973,0,6.77,16.24,33.4,22.14,15.46,5.99,0
2019,MG,3111101,3,2,12,5.0108,0,0,16.67,33.33,41.67,0,8.33,0
2019,MG,3111101,5,2,12,5.0108,0,0,16.67,33.33,41.67,0,8.33,0
2019,MG,3111101,6,2,12,5.0108,0,0,16.67,33.33,41.67,0,8.33,0
2019,MG,3111150,0,2,20,4.4919,0,9.57,35.65,35.22,14.35,5.22,0,0
2019,MG,3111150,2,0,88,4.0925,5.68,44.14,21.22,14.69,10.96,3.31,0,0
2019,MG,3111150,2,1,88,4.0925,5.68,44.14,21.22,14.69,10.96,3.31,0,0
2019,MG,3111150,3,2,20,4.4919,0,9.57,35.65,35.22,14.35,5.22,0,0
2019,MG,3111150,5,2,20,4.4919,0,9.57,35.65,35.22,14.35,5.22,0,0
2019,MG,3111150,6,2,20,4.4919,0,9.57,35.65,35.22,14.35,5.22,0,0
2019,MG,3111200,0,2,11,4.77,0,0,36.36,45.45,9.09,9.09,0,0
2019,MG,3111200,3,2,11,4.77,0,0,36.36,45.45,9.09,9.09,0,0
2019,MG,3111200,5,2,11,4.77,0,0,36.36,45.45,9.09,9.09,0,0
2019,MG,3111200,6,2,11,4.77,0,0,36.36,45.45,9.09,9.09,0,0
2019,MG,3111408,3,0,106,5.0896,0,4.02,10.35,31.57,27.68,19.82,6.57,0
2019,MG,3111408,3,1,106,5.0896,0,4.02,10.35,31.57,27.68,19.82,6.57,0
2019,MG,3111606,3,1,94,4.6285,1.96,13.44,27.71,30.44,15.68,6.5,4.27,0
2019,MG,3111705,0,2,24,4.4971,0,13.33,37.78,32.44,12.44,4,0,0
2019,MG,3111705,3,0,24,4.4971,0,13.33,37.78,32.44,12.44,4,0,0
2019,MG,3111705,3,2,24,4.4971,0,13.33,37.78,32.44,12.44,4,0,0
2019,MG,3111705,5,2,24,4.4971,0,13.33,37.78,32.44,12.44,4,0,0
2019,MG,3111705,6,2,24,4.4971,0,13.33,37.78,32.44,12.44,4,0,0
2019,MG,3111804,3,0,59,4.8591,0,8.52,23.95,27.95,17.53,19.07,2.97,0
2019,MG,3111804,3,1,59,4.8591,0,8.52,23.95,27.95,17.53,19.07,2.97,0
2019,MG,3111903,0,0,183,4.9367,0,10.38,13.62,30.19,27.42,9.33,9.06,0
2019,MG,3111903,0,1,183,4.9367,0,10.38,13.62,30.19,27.42,9.33,9.06,0
2019,MG,3111903,2,0,131,4.8873,0,10.66,15.14,30.67,28.39,8.46,6.67,0
2019,MG,3111903,2,1,131,4.8873,0,10.66,15.14,30.67,28.39,8.46,6.67,0
2019,MG,3111903,3,0,52,5.0618,0,9.66,9.76,28.97,24.97,11.54,15.1,0
2019,MG,3111903,3,1,52,5.0618,0,9.66,9.76,28.97,24.97,11.54,15.1,0
2019,MG,3111903,5,0,183,4.9367,0,10.38,13.62,30.19,27.42,9.33,9.06,0
2019,MG,3111903,5,1,183,4.9367,0,10.38,13.62,30.19,27.42,9.33,9.06,0
2019,MG,3111903,6,0,183,4.9367,0,10.38,13.62,30.19,27.42,9.33,9.06,0
2019,MG,3111903,6,1,183,4.9367,0,10.38,13.62,30.19,27.42,9.33,9.06,0
2019,MG,3112000,0,0,342,4.7993,1.69,12.59,19.88,23.31,22.27,13.56,6.69,0
2019,MG,3112000,0,1,342,4.7993,1.69,12.59,19.88,23.31,22.27,13.56,6.69,0
2019,MG,3112000,2,0,218,4.6818,2.23,16.96,22.88,22.16,16.11,13.16,6.5,0
2019,MG,3112000,2,1,218,4.6818,2.23,16.96,22.88,22.16,16.11,13.16,6.5,0
2019,MG,3112000,3,0,124,5.0086,0.73,4.81,14.54,25.37,33.25,14.26,7.04,0
2019,MG,3112000,3,1,124,5.0086,0.73,4.81,14.54,25.37,33.25,14.26,7.04,0
2019,MG,3112000,5,0,342,4.7993,1.69,12.59,19.88,23.31,22.27,13.56,6.69,0
2019,MG,3112000,5,1,342,4.7993,1.69,12.59,19.88,23.31,22.27,13.56,6.69,0
2019,MG,3112000,6,0,342,4.7993,1.69,12.59,19.88,23.31,22.27,13.56,6.69,0
2019,MG,3112000,6,1,342,4.7993,1.69,12.59,19.88,23.31,22.27,13.56,6.69,0
2019,MG,3112059,0,0,126,4.457,3.51,24.13,25.87,16.58,17,12.17,0.74,0
2019,MG,3112059,0,1,126,4.457,3.51,24.13,25.87,16.58,17,12.17,0.74,0
2019,MG,3112059,2,0,86,4.4696,1.27,26.49,29.23,16.42,13.7,12.89,0,0
2019,MG,3112059,2,1,86,4.4696,1.27,26.49,29.23,16.42,13.7,12.89,0,0
2019,MG,3112059,3,0,40,4.4334,7.69,19.73,19.6,16.88,23.16,10.81,2.13,0
2019,MG,3112059,3,1,40,4.4334,7.69,19.73,19.6,16.88,23.16,10.81,2.13,0
2019,MG,3112059,5,0,126,4.457,3.51,24.13,25.87,16.58,17,12.17,0.74,0
2019,MG,3112059,5,1,126,4.457,3.51,24.13,25.87,16.58,17,12.17,0.74,0
2019,MG,3112059,6,0,126,4.457,3.51,24.13,25.87,16.58,17,12.17,0.74,0
2019,MG,3112059,6,1,126,4.457,3.51,24.13,25.87,16.58,17,12.17,0.74,0
2019,MG,3112109,3,0,49,4.719,0,22.55,24.98,19.77,8.37,18.31,6.02,0
2019,MG,3112109,3,1,40,4.738,0,20.16,25.59,21.69,7.76,17.44,7.36,0
2019,MG,3112208,0,0,117,4.6272,0,27.19,18.78,20.74,14.69,14.04,4.56,0
2019,MG,3112208,0,1,117,4.6272,0,27.19,18.78,20.74,14.69,14.04,4.56,0
2019,MG,3112208,2,0,89,4.5126,0,30.51,19.06,22.4,13.18,10.97,3.88,0
2019,MG,3112208,2,1,89,4.5126,0,30.51,19.06,22.4,13.18,10.97,3.88,0
2019,MG,3112208,3,0,28,5.0703,0,14.36,17.69,14.36,20.51,25.9,7.18,0
2019,MG,3112208,3,1,28,5.0703,0,14.36,17.69,14.36,20.51,25.9,7.18,0
2019,MG,3112208,5,0,117,4.6272,0,27.19,18.78,20.74,14.69,14.04,4.56,0
2019,MG,3112208,5,1,117,4.6272,0,27.19,18.78,20.74,14.69,14.04,4.56,0
2019,MG,3112208,6,0,117,4.6272,0,27.19,18.78,20.74,14.69,14.04,4.56,0
2019,MG,3112208,6,1,117,4.6272,0,27.19,18.78,20.74,14.69,14.04,4.56,0
2019,MG,3112307,0,2,115,4.2029,4.38,31.27,28.17,23.91,6.85,5.42,0,0
2019,MG,3112307,2,2,64,4.0813,6.24,36.1,27.15,21.02,6.09,3.41,0,0
2019,MG,3112307,3,0,109,4.4917,0.94,18.79,34.17,26.82,10.81,7.41,1.06,0
2019,MG,3112307,3,1,58,4.6069,0,13.36,38.17,26.21,13.34,6.96,1.96,0
2019,MG,3112307,3,2,51,4.3555,2.05,25.21,29.44,27.54,7.81,7.94,0,0
2019,MG,3112307,5,2,115,4.2029,4.38,31.27,28.17,23.91,6.85,5.42,0,0
2019,MG,3112307,6,2,115,4.2029,4.38,31.27,28.17,23.91,6.85,5.42,0,0
2019,MG,3112406,3,0,83,5.0971,0,4.9,14.5,32.17,22.78,10.93,14.71,0
2019,MG,3112406,3,1,83,5.0971,0,4.9,14.5,32.17,22.78,10.93,14.71,0
2019,MG,3112653,2,0,83,4.6477,0,24.92,25.45,17.24,11.05,11.51,9.84,0
2019,MG,3112653,2,1,83,4.6477,0,24.92,25.45,17.24,11.05,11.51,9.84,0
2019,MG,3112703,0,0,544,4.3183,2.94,33.35,24.51,20.69,12.1,4.67,1.75,0
2019,MG,3112703,0,1,544,4.3183,2.94,33.35,24.51,20.69,12.1,4.67,1.75,0
2019,MG,3112703,2,0,451,4.3533,3.15,31.8,25.39,18.97,12.91,5.6,2.2,0
2019,MG,3112703,2,1,451,4.3533,3.15,31.8,25.39,18.97,12.91,5.6,2.2,0
2019,MG,3112703,3,0,93,4.1811,2.11,39.42,21.07,27.44,8.93,1.02,0,0
2019,MG,3112703,3,1,93,4.1811,2.11,39.42,21.07,27.44,8.93,1.02,0,0
2019,MG,3112703,5,0,544,4.3183,2.94,33.35,24.51,20.69,12.1,4.67,1.75,0
2019,MG,3112703,5,1,544,4.3183,2.94,33.35,24.51,20.69,12.1,4.67,1.75,0
2019,MG,3112703,6,0,544,4.3183,2.94,33.35,24.51,20.69,12.1,4.67,1.75,0
2019,MG,3112703,6,1,544,4.3183,2.94,33.35,24.51,20.69,12.1,4.67,1.75,0
2019,MG,3112802,3,0,44,4.8815,2.22,9.21,20.42,22.54,25.19,13.54,6.88,0
2019,MG,3112802,3,1,44,4.8815,2.22,9.21,20.42,22.54,25.19,13.54,6.88,0
2019,MG,3112901,0,0,279,4.6358,2.26,19.81,19.74,27.24,16.32,8.73,5.9,0
2019,MG,3112901,0,1,232,4.6721,2.27,18.53,18.5,28.49,15.74,10.19,6.28,0
2019,MG,3112901,0,2,47,4.4692,2.22,25.68,25.45,21.51,18.96,1.99,4.17,0
2019,MG,3112901,2,0,204,4.6966,2.57,18.58,16.54,28.62,16.26,10.72,6.7,0
2019,MG,3112901,2,1,204,4.6966,2.57,18.58,16.54,28.62,16.26,10.72,6.7,0
2019,MG,3112901,3,0,75,4.4763,1.44,23.02,28.15,23.62,16.47,3.49,3.8,0
2019,MG,3112901,3,1,28,4.4895,0,18.13,33.13,27.5,11.88,6.25,3.13,0
2019,MG,3112901,3,2,47,4.4692,2.22,25.68,25.45,21.51,18.96,1.99,4.17,0
2019,MG,3112901,5,0,279,4.6358,2.26,19.81,19.74,27.24,16.32,8.73,5.9,0
2019,MG,3112901,5,1,232,4.6721,2.27,18.53,18.5,28.49,15.74,10.19,6.28,0
2019,MG,3112901,5,2,47,4.4692,2.22,25.68,25.45,21.51,18.96,1.99,4.17,0
2019,MG,3112901,6,0,279,4.6358,2.26,19.81,19.74,27.24,16.32,8.73,5.9,0
2019,MG,3112901,6,1,232,4.6721,2.27,18.53,18.5,28.49,15.74,10.19,6.28,0
2019,MG,3112901,6,2,47,4.4692,2.22,25.68,25.45,21.51,18.96,1.99,4.17,0
2019,MG,3113008,0,0,756,4.0223,9.85,45.14,17.86,14.12,7.56,3.98,1.5,0
2019,MG,3113008,0,1,606,4.0065,10.96,44.75,17.41,14.18,6.83,4.01,1.87,0
2019,MG,3113008,0,2,150,4.0854,5.37,46.74,19.64,13.9,10.47,3.88,0,0
2019,MG,3113008,2,0,557,4.0151,10.44,45.18,17.26,13.81,7.26,4.17,1.88,0
2019,MG,3113008,2,1,557,4.0151,10.44,45.18,17.26,13.81,7.26,4.17,1.88,0
2019,MG,3113008,3,0,199,4.0425,8.16,45.04,19.55,14.98,8.39,3.45,0.42,0
2019,MG,3113008,3,1,49,3.9057,17.06,39.63,19.25,18.44,1.76,2.1,1.76,0
2019,MG,3113008,3,2,150,4.0854,5.37,46.74,19.64,13.9,10.47,3.88,0,0
2019,MG,3113008,5,0,756,4.0223,9.85,45.14,17.86,14.12,7.56,3.98,1.5,0
2019,MG,3113008,5,1,606,4.0065,10.96,44.75,17.41,14.18,6.83,4.01,1.87,0
2019,MG,3113008,5,2,150,4.0854,5.37,46.74,19.64,13.9,10.47,3.88,0,0
2019,MG,3113008,6,0,756,4.0223,9.85,45.14,17.86,14.12,7.56,3.98,1.5,0
2019,MG,3113008,6,1,606,4.0065,10.96,44.75,17.41,14.18,6.83,4.01,1.87,0
2019,MG,3113008,6,2,150,4.0854,5.37,46.74,19.64,13.9,10.47,3.88,0,0
2019,MG,3113107,0,0,82,4.6152,2.38,23.2,28.18,15.83,9.77,13.41,7.23,0
2019,MG,3113107,0,1,82,4.6152,2.38,23.2,28.18,15.83,9.77,13.41,7.23,0
2019,MG,3113107,2,0,52,4.3945,3.77,30.84,30.78,13.5,7.67,9.67,3.77,0
2019,MG,3113107,2,1,52,4.3945,3.77,30.84,30.78,13.5,7.67,9.67,3.77,0
2019,MG,3113107,3,0,30,4.9926,0,10.14,23.73,19.82,13.36,19.82,13.13,0
2019,MG,3113107,3,1,30,4.9926,0,10.14,23.73,19.82,13.36,19.82,13.13,0
2019,MG,3113107,5,0,82,4.6152,2.38,23.2,28.18,15.83,9.77,13.41,7.23,0
2019,MG,3113107,5,1,82,4.6152,2.38,23.2,28.18,15.83,9.77,13.41,7.23,0
2019,MG,3113107,6,0,82,4.6152,2.38,23.2,28.18,15.83,9.77,13.41,7.23,0
2019,MG,3113107,6,1,82,4.6152,2.38,23.2,28.18,15.83,9.77,13.41,7.23,0
2019,MG,3113305,0,2,27,4.396,0,18.7,33.4,44.33,3.57,0,0,0
2019,MG,3113305,3,0,91,4.6501,0,17.86,26.45,29.58,16.38,6.71,3.02,0
2019,MG,3113305,3,1,64,4.7563,0,17.5,23.55,23.42,21.74,9.51,4.28,0
2019,MG,3113305,3,2,27,4.396,0,18.7,33.4,44.33,3.57,0,0,0
2019,MG,3113305,5,2,27,4.396,0,18.7,33.4,44.33,3.57,0,0,0
2019,MG,3113305,6,2,27,4.396,0,18.7,33.4,44.33,3.57,0,0,0
2019,MG,3113404,0,2,46,4.4041,2,16.81,37.77,30.76,6.4,6.26,0,0
2019,MG,3113404,2,2,46,4.4041,2,16.81,37.77,30.76,6.4,6.26,0,0
2019,MG,3113404,5,2,46,4.4041,2,16.81,37.77,30.76,6.4,6.26,0,0
2019,MG,3113404,6,2,46,4.4041,2,16.81,37.77,30.76,6.4,6.26,0,0
2019,MG,3113503,0,2,14,4.4436,0,28.57,21.43,28.57,21.43,0,0,0
2019,MG,3113503,3,2,14,4.4436,0,28.57,21.43,28.57,21.43,0,0,0
2019,MG,3113503,5,2,14,4.4436,0,28.57,21.43,28.57,21.43,0,0,0
2019,MG,3113503,6,2,14,4.4436,0,28.57,21.43,28.57,21.43,0,0,0
2019,MG,3113602,2,0,129,4.9147,0,14.77,19.28,21.46,20.83,14.28,9.38,0
2019,MG,3113602,2,1,129,4.9147,0,14.77,19.28,21.46,20.83,14.28,9.38,0
2019,MG,3113701,0,2,44,4.5411,2.19,19.38,29.95,22.81,14.17,6.46,5.05,0
2019,MG,3113701,2,0,239,4.4563,1.33,31.66,21.54,19.88,12.57,8.78,4.24,0
2019,MG,3113701,2,1,239,4.4563,1.33,31.66,21.54,19.88,12.57,8.78,4.24,0
2019,MG,3113701,3,2,44,4.5411,2.19,19.38,29.95,22.81,14.17,6.46,5.05,0
2019,MG,3113701,5,2,44,4.5411,2.19,19.38,29.95,22.81,14.17,6.46,5.05,0
2019,MG,3113701,6,2,44,4.5411,2.19,19.38,29.95,22.81,14.17,6.46,5.05,0
2019,MG,3113800,0,2,18,4.1438,9.52,26.98,35.56,15.24,4.76,7.94,0,0
2019,MG,3113800,2,0,43,4.4318,6.52,27.54,20.58,11.3,17.39,14.49,2.17,0
2019,MG,3113800,2,1,25,4.6736,4,28,8,8,28,20,4,0
2019,MG,3113800,2,2,18,4.1438,9.52,26.98,35.56,15.24,4.76,7.94,0,0
2019,MG,3113800,5,2,18,4.1438,9.52,26.98,35.56,15.24,4.76,7.94,0,0
2019,MG,3113800,6,2,18,4.1438,9.52,26.98,35.56,15.24,4.76,7.94,0,0
2019,MG,3114006,3,0,90,4.881,0,10.03,17.87,31.25,24.32,11.04,5.49,0
2019,MG,3114006,3,1,90,4.881,0,10.03,17.87,31.25,24.32,11.04,5.49,0
2019,MG,3114105,1,0,23,5.6317,0,0,8.7,13.04,17.39,26.09,34.78,0
2019,MG,3114105,1,1,23,5.6317,0,0,8.7,13.04,17.39,26.09,34.78,0
2019,MG,3114105,3,0,79,4.5504,2.42,19.8,25.28,28.33,11.4,12.76,0,0
2019,MG,3114105,3,1,73,4.4547,2.81,22.93,26.64,30.17,7.94,9.52,0,0
2019,MG,3114204,0,2,24,4.4042,0,34.42,29.35,3.99,24.28,7.97,0,0
2019,MG,3114204,2,2,24,4.4042,0,34.42,29.35,3.99,24.28,7.97,0,0
2019,MG,3114204,3,0,242,5.1726,0.41,7.72,10.36,22.26,23.8,19.42,16.02,0
2019,MG,3114204,3,1,242,5.1726,0.41,7.72,10.36,22.26,23.8,19.42,16.02,0
2019,MG,3114204,5,2,24,4.4042,0,34.42,29.35,3.99,24.28,7.97,0,0
2019,MG,3114204,6,2,24,4.4042,0,34.42,29.35,3.99,24.28,7.97,0,0
2019,MG,3114402,3,1,66,5.0352,0,4.42,16.97,28.87,27.27,13.64,8.83,0
2019,MG,3114501,0,2,27,5.046,0,3.91,7.36,44.6,25.52,15.17,3.45,0
2019,MG,3114501,2,0,268,4.8528,2.18,14.68,14.57,21.78,21.11,18.22,7.46,0
2019,MG,3114501,2,1,268,4.8528,2.18,14.68,14.57,21.78,21.11,18.22,7.46,0
2019,MG,3114501,3,2,27,5.046,0,3.91,7.36,44.6,25.52,15.17,3.45,0
2019,MG,3114501,5,2,27,5.046,0,3.91,7.36,44.6,25.52,15.17,3.45,0
2019,MG,3114501,6,2,27,5.046,0,3.91,7.36,44.6,25.52,15.17,3.45,0
2019,MG,3114550,0,0,286,5.2109,0,3.49,8.95,25.12,28.26,21.68,12.49,0
2019,MG,3114550,0,1,286,5.2109,0,3.49,8.95,25.12,28.26,21.68,12.49,0
2019,MG,3114550,2,0,194,5.2204,0,2.88,8.64,24.98,28.32,24.6,10.59,0
2019,MG,3114550,2,1,194,5.2204,0,2.88,8.64,24.98,28.32,24.6,10.59,0
2019,MG,3114550,3,0,92,5.1923,0,4.71,9.56,25.41,28.15,15.95,16.23,0
2019,MG,3114550,3,1,92,5.1923,0,4.71,9.56,25.41,28.15,15.95,16.23,0
2019,MG,3114550,5,0,286,5.2109,0,3.49,8.95,25.12,28.26,21.68,12.49,0
2019,MG,3114550,5,1,286,5.2109,0,3.49,8.95,25.12,28.26,21.68,12.49,0
2019,MG,3114550,6,0,286,5.2109,0,3.49,8.95,25.12,28.26,21.68,12.49,0
2019,MG,3114550,6,1,286,5.2109,0,3.49,8.95,25.12,28.26,21.68,12.49,0
2019,MG,3114600,3,0,59,4.9212,0,11.94,25.51,21.98,16.97,13.49,10.1,0
2019,MG,3114600,3,1,59,4.9212,0,11.94,25.51,21.98,16.97,13.49,10.1,0
2019,MG,3114709,2,0,34,4.9561,0,14.94,14.44,17.78,21.12,23.2,8.51,0
2019,MG,3114709,2,1,34,4.9561,0,14.94,14.44,17.78,21.12,23.2,8.51,0
2019,MG,3114808,0,0,127,4.6708,2.82,18.98,25.59,18.54,13.99,12.86,7.22,0
2019,MG,3114808,0,1,127,4.6708,2.82,18.98,25.59,18.54,13.99,12.86,7.22,0
2019,MG,3114808,2,0,81,4.5277,4.06,21.68,28.22,17.22,14.37,10.87,3.58,0
2019,MG,3114808,2,1,81,4.5277,4.06,21.68,28.22,17.22,14.37,10.87,3.58,0
2019,MG,3114808,3,0,46,4.9952,0,12.85,19.61,21.55,13.14,17.39,15.46,0
2019,MG,3114808,3,1,46,4.9952,0,12.85,19.61,21.55,13.14,17.39,15.46,0
2019,MG,3114808,5,0,127,4.6708,2.82,18.98,25.59,18.54,13.99,12.86,7.22,0
2019,MG,3114808,5,1,127,4.6708,2.82,18.98,25.59,18.54,13.99,12.86,7.22,0
2019,MG,3114808,6,0,127,4.6708,2.82,18.98,25.59,18.54,13.99,12.86,7.22,0
2019,MG,3114808,6,1,127,4.6708,2.82,18.98,25.59,18.54,13.99,12.86,7.22,0
2019,MG,3114907,2,0,25,4.7712,0,28,8,16,32,8,8,0
2019,MG,3114907,2,1,25,4.7712,0,28,8,16,32,8,8,0
2019,MG,3115003,0,2,11,5.0327,0,9.09,27.27,0,18.18,36.36,9.09,0
2019,MG,3115003,2,0,25,4.9664,0,16,12,24,24,8,16,0
2019,MG,3115003,2,1,25,4.9664,0,16,12,24,24,8,16,0
2019,MG,3115003,3,2,11,5.0327,0,9.09,27.27,0,18.18,36.36,9.09,0
2019,MG,3115003,5,2,11,5.0327,0,9.09,27.27,0,18.18,36.36,9.09,0
2019,MG,3115003,6,2,11,5.0327,0,9.09,27.27,0,18.18,36.36,9.09,0
2019,MG,3115201,0,0,118,4.7727,0,16.28,19.35,31.5,16.94,9.98,5.95,0
2019,MG,3115201,0,1,118,4.7727,0,16.28,19.35,31.5,16.94,9.98,5.95,0
2019,MG,3115201,2,0,75,4.7555,0,21.18,19.84,24.97,17.21,9,7.79,0
2019,MG,3115201,2,1,75,4.7555,0,21.18,19.84,24.97,17.21,9,7.79,0
2019,MG,3115201,3,0,43,4.806,0,6.82,18.39,44.11,16.43,11.88,2.38,0
2019,MG,3115201,3,1,43,4.806,0,6.82,18.39,44.11,16.43,11.88,2.38,0
2019,MG,3115201,5,0,118,4.7727,0,16.28,19.35,31.5,16.94,9.98,5.95,0
2019,MG,3115201,5,1,118,4.7727,0,16.28,19.35,31.5,16.94,9.98,5.95,0
2019,MG,3115201,6,0,118,4.7727,0,16.28,19.35,31.5,16.94,9.98,5.95,0
2019,MG,3115201,6,1,118,4.7727,0,16.28,19.35,31.5,16.94,9.98,5.95,0
2019,MG,3115409,0,0,119,4.7326,1.66,15.17,23.63,24.99,17.81,8.46,8.28,0
2019,MG,3115409,0,1,119,4.7326,1.66,15.17,23.63,24.99,17.81,8.46,8.28,0
2019,MG,3115409,2,0,119,4.7326,1.66,15.17,23.63,24.99,17.81,8.46,8.28,0
2019,MG,3115409,2,1,119,4.7326,1.66,15.17,23.63,24.99,17.81,8.46,8.28,0
2019,MG,3115409,5,0,119,4.7326,1.66,15.17,23.63,24.99,17.81,8.46,8.28,0
2019,MG,3115409,5,1,119,4.7326,1.66,15.17,23.63,24.99,17.81,8.46,8.28,0
2019,MG,3115409,6,0,119,4.7326,1.66,15.17,23.63,24.99,17.81,8.46,8.28,0
2019,MG,3115409,6,1,119,4.7326,1.66,15.17,23.63,24.99,17.81,8.46,8.28,0
2019,MG,3115458,0,0,298,4.2062,8.42,34.75,23.75,12.92,12.25,4.15,3.76,0
2019,MG,3115458,0,1,287,4.2068,8.68,34.42,23.64,12.75,12.34,4.28,3.88,0
2019,MG,3115458,0,2,11,4.1855,0,45.45,27.27,18.18,9.09,0,0,0
2019,MG,3115458,2,0,238,4.2487,8.43,32.56,24.94,11.75,12.72,5.03,4.57,0
2019,MG,3115458,2,1,238,4.2487,8.43,32.56,24.94,11.75,12.72,5.03,4.57,0
2019,MG,3115458,3,0,60,4.007,8.37,45.05,18.19,18.38,10.01,0,0,0
2019,MG,3115458,3,1,49,3.9699,10.11,44.97,16.31,18.42,10.2,0,0,0
2019,MG,3115458,3,2,11,4.1855,0,45.45,27.27,18.18,9.09,0,0,0
2019,MG,3115458,5,0,298,4.2062,8.42,34.75,23.75,12.92,12.25,4.15,3.76,0
2019,MG,3115458,5,1,287,4.2068,8.68,34.42,23.64,12.75,12.34,4.28,3.88,0
2019,MG,3115458,5,2,11,4.1855,0,45.45,27.27,18.18,9.09,0,0,0
2019,MG,3115458,6,0,298,4.2062,8.42,34.75,23.75,12.92,12.25,4.15,3.76,0
2019,MG,3115458,6,1,287,4.2068,8.68,34.42,23.64,12.75,12.34,4.28,3.88,0
2019,MG,3115458,6,2,11,4.1855,0,45.45,27.27,18.18,9.09,0,0,0
2019,MG,3115474,0,0,194,4.0929,5.87,45.53,20.61,15.59,8.01,2.41,1.99,0
2019,MG,3115474,0,1,174,4.1277,5.99,43.74,20.02,16.29,9.02,2.71,2.24,0
2019,MG,3115474,0,2,20,3.8158,4.92,59.76,25.29,10.02,0,0,0,0
2019,MG,3115474,2,0,142,4.0736,7.19,44.99,20.91,14.54,8.32,2,2.06,0
2019,MG,3115474,2,1,142,4.0736,7.19,44.99,20.91,14.54,8.32,2,2.06,0
2019,MG,3115474,3,0,52,4.1477,2.11,47.04,19.77,18.58,7.14,3.57,1.79,0
2019,MG,3115474,3,1,32,4.3966,0,37.5,15.63,25,12.5,6.25,3.13,0
2019,MG,3115474,3,2,20,3.8158,4.92,59.76,25.29,10.02,0,0,0,0
2019,MG,3115474,5,0,194,4.0929,5.87,45.53,20.61,15.59,8.01,2.41,1.99,0
2019,MG,3115474,5,1,174,4.1277,5.99,43.74,20.02,16.29,9.02,2.71,2.24,0
2019,MG,3115474,5,2,20,3.8158,4.92,59.76,25.29,10.02,0,0,0,0
2019,MG,3115474,6,0,194,4.0929,5.87,45.53,20.61,15.59,8.01,2.41,1.99,0
2019,MG,3115474,6,1,174,4.1277,5.99,43.74,20.02,16.29,9.02,2.71,2.24,0
2019,MG,3115474,6,2,20,3.8158,4.92,59.76,25.29,10.02,0,0,0,0
2019,MG,3115508,2,0,323,4.9119,0.91,9.42,17.9,25.71,23,17.56,5.49,0
2019,MG,3115508,2,1,323,4.9119,0.91,9.42,17.9,25.71,23,17.56,5.49,0
2019,MG,3115607,0,0,36,4.8803,0,11.24,19.56,18.96,39.15,5.43,5.65,0
2019,MG,3115607,0,1,36,4.8803,0,11.24,19.56,18.96,39.15,5.43,5.65,0
2019,MG,3115607,2,0,23,4.898,0,13.3,8.59,21.04,48.49,8.59,0,0
2019,MG,3115607,2,1,23,4.898,0,13.3,8.59,21.04,48.49,8.59,0,0
2019,MG,3115607,3,0,13,4.85,0,7.69,38.46,15.38,23.08,0,15.38,0
2019,MG,3115607,3,1,13,4.85,0,7.69,38.46,15.38,23.08,0,15.38,0
2019,MG,3115607,5,0,36,4.8803,0,11.24,19.56,18.96,39.15,5.43,5.65,0
2019,MG,3115607,5,1,36,4.8803,0,11.24,19.56,18.96,39.15,5.43,5.65,0
2019,MG,3115607,6,0,36,4.8803,0,11.24,19.56,18.96,39.15,5.43,5.65,0
2019,MG,3115607,6,1,36,4.8803,0,11.24,19.56,18.96,39.15,5.43,5.65,0
2019,MG,3115706,3,0,59,5.0188,0,6.45,24.86,20.78,18.31,14.8,14.8,0
2019,MG,3115706,3,1,59,5.0188,0,6.45,24.86,20.78,18.31,14.8,14.8,0
2019,MG,3115805,2,0,130,4.8909,0.65,11.2,20.44,26.5,16.36,16.49,8.35,0
2019,MG,3115805,2,1,130,4.8909,0.65,11.2,20.44,26.5,16.36,16.49,8.35,0
2019,MG,3115904,0,0,82,4.7905,0,17.92,19.17,28.41,15.52,10.37,8.61,0
2019,MG,3115904,0,1,82,4.7905,0,17.92,19.17,28.41,15.52,10.37,8.61,0
2019,MG,3115904,2,0,10,4.697,0,30,10,40,10,0,10,0
2019,MG,3115904,2,1,10,4.697,0,30,10,40,10,0,10,0
